-9.592825e-01	-1.590088e-01	-2.334378e-01	2.552215e-01	2.516753e-01	4.654852e-01	
-9.359535e-01	-2.039179e-01	-2.870688e-01	9.968435e-01	9.935231e-01	1.974695e+00	
-9.288793e-01	-2.010479e-01	-3.110676e-01	1.673415e-01	1.637036e-01	2.947978e-01	
-9.267711e-01	-2.057902e-01	-3.142384e-01	8.430471e-02	8.122338e-02	1.301559e-01	
-9.628187e-01	-1.500078e-01	-2.246727e-01	2.041094e-01	2.012559e-01	3.637706e-01	
-9.337102e-01	-1.836240e-01	-3.073556e-01	3.282483e-01	3.246309e-01	6.203603e-01	
-9.281033e-01	-2.048628e-01	-3.108946e-01	1.578434e-01	1.545403e-01	2.760511e-01	
-9.644007e-01	-1.408275e-01	-2.238280e-01	6.282042e-02	5.920891e-02	7.864037e-02	
-9.309876e-01	-2.041573e-01	-3.026250e-01	3.277680e+00	3.274329e+00	6.716401e+00	
-9.263023e-01	-2.058232e-01	-3.155960e-01	2.065406e+00	2.062024e+00	4.208652e+00	
-9.479705e-01	-1.717827e-01	-2.680347e-01	2.955250e+00	2.951974e+00	5.973035e+00	
-9.629059e-01	-1.473206e-01	-2.260729e-01	1.132558e+00	1.129508e+00	2.238446e+00	
-9.283339e-01	-1.931855e-01	-3.176092e-01	2.198075e-01	2.158350e-01	4.000362e-01	
-9.339433e-01	-1.968920e-01	-2.983009e-01	3.447747e-01	3.414536e-01	6.499395e-01	
-9.611685e-01	-1.606562e-01	-2.243763e-01	2.157598e-01	2.122503e-01	3.901456e-01	
-9.223417e-01	-2.114613e-01	-3.233728e-01	6.904671e-01	6.866365e-01	1.352365e+00	
-9.527344e-01	-1.699126e-01	-2.518468e-01	1.078164e-01	1.043537e-01	1.728140e-01	
-9.226035e-01	-2.126226e-01	-3.218607e-01	1.486994e+00	1.483326e+00	3.018249e+00	
-9.468633e-01	-1.742309e-01	-2.703580e-01	6.872717e-02	6.513846e-02	9.609358e-02	
-9.227138e-01	-2.139786e-01	-3.206436e-01	2.754169e-01	2.721958e-01	5.106484e-01	
-9.648407e-01	-1.421645e-01	-2.210695e-01	6.106530e-01	6.068676e-01	1.188769e+00	
-9.397339e-01	-1.901142e-01	-2.841775e-01	7.465524e-02	7.096853e-02	1.083095e-01	
-9.640541e-01	-1.434421e-01	-2.236606e-01	1.264084e-01	1.225894e-01	2.054538e-01	
-9.242702e-01	-2.157951e-01	-3.148921e-01	7.167881e-02	6.770364e-02	1.055126e-01	
-9.259824e-01	-2.095870e-01	-3.140540e-01	1.209529e-01	1.174967e-01	2.028511e-01	
-9.646662e-01	-1.434714e-01	-2.209865e-01	3.478705e-01	3.444416e-01	6.584647e-01	
-9.526268e-01	-1.645006e-01	-2.558158e-01	6.133366e-02	5.774684e-02	7.887324e-02	
-9.232599e-01	-2.129519e-01	-3.197540e-01	2.378884e-01	2.343522e-01	4.366126e-01	
-9.304147e-01	-1.988887e-01	-3.078502e-01	7.781462e-02	7.440638e-02	1.160895e-01	
-9.643259e-01	-1.435265e-01	-2.224312e-01	4.762944e-01	4.732669e-01	9.167755e-01	
-9.369604e-01	-1.909259e-01	-2.926646e-01	3.903290e+00	3.899400e+00	8.007322e+00	
-9.288793e-01	-2.010479e-01	-3.110676e-01	2.692580e+00	2.688663e+00	5.513628e+00	
-9.339433e-01	-1.968920e-01	-2.983009e-01	1.815138e+00	1.811491e+00	3.676756e+00	
-9.645816e-01	-1.461646e-01	-2.195867e-01	1.733685e-01	1.702264e-01	3.021742e-01	
-9.317639e-01	-2.003302e-01	-3.027933e-01	2.851802e+00	2.847712e+00	5.791599e+00	
-9.413661e-01	-1.786355e-01	-2.862153e-01	4.764555e+00	4.761442e+00	9.702519e+00	
-9.411676e-01	-1.798830e-01	-2.860869e-01	1.114480e-01	1.081438e-01	1.821925e-01	
-9.517513e-01	-1.737656e-01	-2.529329e-01	6.452655e-02	6.112275e-02	8.542519e-02	
-9.668279e-01	-1.383664e-01	-2.147058e-01	7.939606e-02	7.602888e-02	1.102723e-01	
-9.212520e-01	-2.046890e-01	-3.307525e-01	2.289675e-01	2.256431e-01	4.175079e-01	
-9.471692e-01	-1.743502e-01	-2.692071e-01	1.050117e+00	1.047003e+00	2.070556e+00	
-9.350750e-01	-1.866120e-01	-3.013482e-01	3.448995e-01	3.411970e-01	6.546143e-01	
-9.461579e-01	-1.821684e-01	-2.675817e-01	5.948422e-02	5.609661e-02	7.720748e-02	
-9.389447e-01	-1.820583e-01	-2.919548e-01	1.576015e-01	1.544918e-01	2.755649e-01	
-9.613858e-01	-1.553063e-01	-2.271942e-01	6.327196e-02	5.924656e-02	7.858840e-02	
-9.512423e-01	-1.643789e-01	-2.609935e-01	1.034056e+01	1.033694e+01	2.110113e+01	
-9.492857e-01	-1.761020e-01	-2.604704e-01	1.051318e-01	1.005805e-01	1.629114e-01	
-9.307252e-01	-1.935359e-01	-3.103134e-01	9.228663e-02	8.823609e-02	1.423295e-01	
-9.131892e-01	-2.196285e-01	-3.432911e-01	6.395072e-02	6.003877e-02	9.194713e-02	
-9.084017e-01	-2.428934e-01	-3.403075e-01	6.484713e-02	6.029560e-02	9.119170e-02	
-9.620044e-01	-1.471997e-01	-2.299561e-01	6.346954e-02	5.956267e-02	7.900885e-02	
-9.355743e-01	-1.945095e-01	-2.947319e-01	1.997508e-01	1.958828e-01	3.546154e-01	
-9.532237e-01	-1.687516e-01	-2.507738e-01	1.493644e+01	1.493225e+01	3.039872e+01	
-9.312578e-01	-1.924613e-01	-3.093826e-01	9.238801e-02	8.852361e-02	1.425889e-01	
-9.156818e-01	-2.278268e-01	-3.310919e-01	6.531294e-02	6.109072e-02	9.222723e-02	
-9.666954e-01	-1.328751e-01	-2.187331e-01	6.659770e-02	6.251521e-02	8.346500e-02	
-9.493807e-01	-1.774792e-01	-2.591859e-01	5.936377e-02	5.556069e-02	7.330313e-02	
-9.264150e-01	-2.071848e-01	-3.143718e-01	3.044397e-01	2.963602e-01	5.589377e-01	
-9.658872e-01	-1.409645e-01	-2.172346e-01	1.468496e-01	1.429834e-01	2.482443e-01	
-9.233654e-01	-2.103993e-01	-3.211361e-01	1.064972e-01	1.025878e-01	1.718312e-01	
-9.645950e-01	-1.352912e-01	-2.263909e-01	1.557041e-01	1.486194e-01	2.565979e-01	
-9.481822e-01	-1.785513e-01	-2.628115e-01	1.109297e+01	1.108910e+01	2.264748e+01	
-9.417285e-01	-1.852056e-01	-2.807960e-01	1.115855e-01	1.080204e-01	1.802724e-01	
-9.190319e-01	-2.158035e-01	-3.298624e-01	2.203152e-01	2.169012e-01	4.008873e-01	
-9.675585e-01	-1.261544e-01	-2.188961e-01	3.197535e-01	3.164862e-01	5.986983e-01	
-9.502372e-01	-1.642040e-01	-2.647381e-01	6.053425e+00	6.050181e+00	1.230178e+01	
-9.377161e-01	-1.910232e-01	-2.901701e-01	8.188093e-01	8.145101e-01	1.613416e+00	
-9.363143e-01	-1.961598e-01	-2.912678e-01	1.678199e-01	1.637806e-01	2.904646e-01	
-9.298785e-01	-1.999529e-01	-3.087796e-01	2.052872e-01	2.015536e-01	3.669371e-01	
-9.223458e-01	-2.153667e-01	-3.207732e-01	8.325297e-02	7.975771e-02	1.269987e-01	
-9.473788e-01	-1.771048e-01	-2.666596e-01	1.276519e-01	1.241030e-01	2.116764e-01	
-9.348930e-01	-2.036717e-01	-2.906767e-01	1.980678e+00	1.976943e+00	3.980688e+00	
-9.280528e-01	-1.969852e-01	-3.160930e-01	2.256757e-01	2.220489e-01	4.099467e-01	
-9.536013e-01	-1.539106e-01	-2.587588e-01	3.374173e-01	3.335364e-01	6.344949e-01	
-9.638669e-01	-1.528979e-01	-2.181349e-01	1.265426e-01	1.227940e-01	2.056686e-01	
-9.269915e-01	-2.085111e-01	-3.117851e-01	7.432511e-02	7.090586e-02	1.086331e-01	
-9.345840e-01	-1.916707e-01	-2.996916e-01	2.530291e-01	2.493987e-01	4.644557e-01	
-9.507503e-01	-1.655405e-01	-2.620502e-01	6.489940e-02	6.045853e-02	8.314342e-02	
-9.566618e-01	-1.638561e-01	-2.407269e-01	8.390583e-01	8.357912e-01	1.662461e+00	
-9.608328e-01	-1.510557e-01	-2.323416e-01	1.971953e-01	1.936576e-01	3.533554e-01	
-9.239967e-01	-2.013233e-01	-3.251138e-01	1.892853e+00	1.888757e+00	3.849438e+00	
-9.320742e-01	-1.965296e-01	-3.043252e-01	2.667035e-01	2.626726e-01	4.905430e-01	
-9.250622e-01	-2.159235e-01	-3.124690e-01	1.414336e-01	1.372295e-01	2.405161e-01	
-9.655416e-01	-1.326940e-01	-2.238787e-01	8.427124e+00	8.423539e+00	1.693582e+01	
-9.306529e-01	-2.079345e-01	-3.010787e-01	3.338937e-01	3.299553e-01	6.229499e-01	
-9.403573e-01	-1.903833e-01	-2.819261e-01	1.867026e+00	1.862943e+00	3.766798e+00	
-9.406821e-01	-1.889681e-01	-2.817948e-01	6.359330e+00	6.355516e+00	1.303350e+01	
-9.242716e-01	-2.079731e-01	-3.201081e-01	1.612579e-01	1.576873e-01	2.833604e-01	
-9.526377e-01	-1.685339e-01	-2.531357e-01	8.764553e-02	8.296190e-02	1.277731e-01	
-9.658036e-01	-1.436628e-01	-2.158341e-01	3.502589e+00	3.499116e+00	7.019603e+00	
-9.637017e-01	-1.501265e-01	-2.207737e-01	6.879793e-02	6.482338e-02	8.888996e-02	
-9.326405e-01	-1.978587e-01	-3.017177e-01	2.391011e-01	2.352959e-01	4.347292e-01	
-9.231332e-01	-2.076800e-01	-3.235647e-01	6.030334e-01	5.891134e-01	1.154410e+00	
-9.287804e-01	-2.075489e-01	-3.070674e-01	3.230588e+00	3.226917e+00	6.611320e+00	
-9.596401e-01	-1.589524e-01	-2.320020e-01	1.494046e-01	1.460937e-01	2.537467e-01	
-9.524438e-01	-1.713438e-01	-2.519764e-01	9.304095e-01	9.261013e-01	1.835621e+00	
-9.209830e-01	-2.123521e-01	-3.266450e-01	6.194262e-01	6.045791e-01	1.185224e+00	
-9.601099e-01	-1.536976e-01	-2.335937e-01	4.179760e-01	4.140510e-01	7.978455e-01	
-9.449351e-01	-1.832174e-01	-2.711624e-01	8.465048e-02	8.022036e-02	1.245728e-01	
-9.407847e-01	-1.863593e-01	-2.831862e-01	3.002152e-01	2.958244e-01	5.515876e-01	
-9.592825e-01	-1.590088e-01	-2.334378e-01	6.594208e-02	6.137440e-02	8.314495e-02	
-9.359535e-01	-2.039179e-01	-2.870688e-01	1.631629e-01	1.588318e-01	2.841087e-01	
-9.288793e-01	-2.010479e-01	-3.110676e-01	9.414980e-01	9.375196e-01	1.867502e+00	
-9.267711e-01	-2.057902e-01	-3.142384e-01	3.738400e-01	3.641679e-01	6.971111e-01	
-9.628187e-01	-1.500078e-01	-2.246727e-01	2.198663e-01	2.164244e-01	3.952290e-01	
-9.337102e-01	-1.836240e-01	-3.073556e-01	5.014531e-01	4.977096e-01	9.642382e-01	
-9.281033e-01	-2.048628e-01	-3.108946e-01	7.670146e-01	7.627100e-01	1.504866e+00	
-9.644007e-01	-1.408275e-01	-2.238280e-01	3.321725e-01	3.275814e-01	6.169506e-01	
-9.309876e-01	-2.041573e-01	-3.026250e-01	3.554125e+00	3.550344e+00	7.298952e+00	
-9.263023e-01	-2.058232e-01	-3.155960e-01	3.685197e-01	3.582650e-01	6.852891e-01	
-9.479705e-01	-1.717827e-01	-2.680347e-01	1.054490e-01	1.006352e-01	1.640979e-01	
-9.629059e-01	-1.473206e-01	-2.260729e-01	2.415687e+00	2.411726e+00	4.838918e+00	
-9.283339e-01	-1.931855e-01	-3.176092e-01	1.748699e-01	1.696540e-01	3.051522e-01	
-9.339433e-01	-1.968920e-01	-2.983009e-01	1.253341e+00	1.249128e+00	2.489249e+00	
-9.611685e-01	-1.606562e-01	-2.243763e-01	1.191047e-01	1.147195e-01	1.903401e-01	
-9.223417e-01	-2.114613e-01	-3.233728e-01	1.626889e+00	1.623321e+00	3.317200e+00	
-9.527344e-01	-1.699126e-01	-2.518468e-01	2.066000e-01	2.029464e-01	3.709616e-01	
-9.226035e-01	-2.126226e-01	-3.218607e-01	6.993500e-01	6.828802e-01	1.346029e+00	
-9.468633e-01	-1.742309e-01	-2.703580e-01	5.828284e-02	5.497127e-02	7.387320e-02	
-9.227138e-01	-2.139786e-01	-3.206436e-01	1.846110e+00	1.842209e+00	3.756342e+00	
-9.648407e-01	-1.421645e-01	-2.210695e-01	1.634788e-01	1.595814e-01	2.776901e-01	
-9.397339e-01	-1.901142e-01	-2.841775e-01	1.366014e-01	1.324759e-01	2.279663e-01	
-9.640541e-01	-1.434421e-01	-2.236606e-01	9.550627e-02	9.090691e-02	1.414125e-01	
-9.242702e-01	-2.157951e-01	-3.148921e-01	2.353187e+00	2.349481e+00	4.822935e+00	
-9.259824e-01	-2.095870e-01	-3.140540e-01	1.467650e+00	1.462662e+00	2.958303e+00	
-9.646662e-01	-1.434714e-01	-2.209865e-01	3.631394e+00	3.627893e+00	7.290286e+00	
-9.526268e-01	-1.645006e-01	-2.558158e-01	1.653977e-01	1.595546e-01	2.811247e-01	
-9.232599e-01	-2.129519e-01	-3.197540e-01	1.940222e+00	1.936602e+00	3.965293e+00	
-9.304147e-01	-1.988887e-01	-3.078502e-01	3.595570e-01	3.553858e-01	6.770200e-01	
-9.643259e-01	-1.435265e-01	-2.224312e-01	1.116216e+00	1.111874e+00	2.196949e+00	
-9.369604e-01	-1.909259e-01	-2.926646e-01	3.339821e-01	3.311398e-01	6.283170e-01	
-9.288793e-01	-2.010479e-01	-3.110676e-01	1.204294e+00	1.200511e+00	2.386633e+00	
-9.339433e-01	-1.968920e-01	-2.983009e-01	2.202424e+00	2.198414e+00	4.441199e+00	
-9.645816e-01	-1.461646e-01	-2.195867e-01	1.225698e-01	1.193785e-01	1.992697e-01	
-9.317639e-01	-2.003302e-01	-3.027933e-01	8.648416e-01	8.611374e-01	1.698875e+00	
-9.413661e-01	-1.786355e-01	-2.862153e-01	5.293435e+00	5.289718e+00	1.079474e+01	
-9.411676e-01	-1.798830e-01	-2.860869e-01	2.203220e-01	2.162296e-01	3.957904e-01	
-9.517513e-01	-1.737656e-01	-2.529329e-01	6.898709e-02	6.465447e-02	9.216157e-02	
-9.668279e-01	-1.383664e-01	-2.147058e-01	7.118426e-02	6.758466e-02	9.311333e-02	
-9.212520e-01	-2.046890e-01	-3.307525e-01	7.702286e-02	7.264239e-02	1.136021e-01	
-9.471692e-01	-1.743502e-01	-2.692071e-01	7.093315e+00	7.089128e+00	1.450076e+01	
-9.350750e-01	-1.866120e-01	-3.013482e-01	1.147288e-01	1.110061e-01	1.877727e-01	
-9.461579e-01	-1.821684e-01	-2.675817e-01	6.082125e-02	5.706704e-02	7.845996e-02	
-9.389447e-01	-1.820583e-01	-2.919548e-01	2.474844e+00	2.470810e+00	4.997624e+00	
-9.613858e-01	-1.553063e-01	-2.271942e-01	3.115181e-01	3.084966e-01	5.822260e-01	
-9.512423e-01	-1.643789e-01	-2.609935e-01	8.703978e-02	8.177549e-02	1.266210e-01	
-9.492857e-01	-1.761020e-01	-2.604704e-01	2.964515e+00	2.961131e+00	5.923140e+00	
-9.307252e-01	-1.935359e-01	-3.103134e-01	1.436422e-01	1.383202e-01	2.417663e-01	
-9.131892e-01	-2.196285e-01	-3.432911e-01	3.620577e-01	3.577667e-01	6.897266e-01	
-9.084017e-01	-2.428934e-01	-3.403075e-01	1.408433e-01	1.346062e-01	2.408071e-01	
-9.620044e-01	-1.471997e-01	-2.299561e-01	2.807427e-01	2.774531e-01	5.201688e-01	
-9.355743e-01	-1.945095e-01	-2.947319e-01	4.561062e+00	4.556424e+00	9.424792e+00	
-9.532237e-01	-1.687516e-01	-2.507738e-01	8.132014e-02	7.702453e-02	1.164795e-01	
-9.312578e-01	-1.924613e-01	-3.093826e-01	1.397934e-01	1.345334e-01	2.346049e-01	
-9.156818e-01	-2.278268e-01	-3.310919e-01	3.895574e-01	3.851824e-01	7.403860e-01	
-9.666954e-01	-1.328751e-01	-2.187331e-01	9.209943e-02	8.894913e-02	1.363259e-01	
-9.493807e-01	-1.774792e-01	-2.591859e-01	2.467859e+00	2.464515e+00	4.924025e+00	
-9.264150e-01	-2.071848e-01	-3.143718e-01	1.151593e-01	1.109216e-01	1.888077e-01	
-9.658872e-01	-1.409645e-01	-2.172346e-01	9.897014e-02	9.515224e-02	1.483072e-01	
-9.233654e-01	-2.103993e-01	-3.211361e-01	7.319480e-02	6.887028e-02	1.071158e-01	
-9.645950e-01	-1.352912e-01	-2.263909e-01	9.971303e-02	9.641381e-02	1.518942e-01	
-9.481822e-01	-1.785513e-01	-2.628115e-01	6.192800e-02	5.808009e-02	7.964168e-02	
-9.417285e-01	-1.852056e-01	-2.807960e-01	7.725810e-02	7.249309e-02	1.079051e-01	
-9.190319e-01	-2.158035e-01	-3.298624e-01	2.857649e-01	2.814075e-01	5.312210e-01	
-9.675585e-01	-1.261544e-01	-2.188961e-01	1.211756e-01	1.178855e-01	1.956742e-01	
-9.502372e-01	-1.642040e-01	-2.647381e-01	4.054955e+00	4.051408e+00	8.194727e+00	
-9.377161e-01	-1.910232e-01	-2.901701e-01	7.972415e-02	7.442534e-02	1.144750e-01	
-9.363143e-01	-1.961598e-01	-2.912678e-01	1.035770e-01	9.967242e-02	1.659470e-01	
-9.298785e-01	-1.999529e-01	-3.087796e-01	2.975605e+00	2.969853e+00	6.148602e+00	
-9.223458e-01	-2.153667e-01	-3.207732e-01	5.082404e-01	5.043511e-01	9.837632e-01	
-9.473788e-01	-1.771048e-01	-2.666596e-01	7.545977e-02	7.099492e-02	1.046474e-01	
-9.348930e-01	-2.036717e-01	-2.906767e-01	2.655855e+00	2.651502e+00	5.377336e+00	
-9.280528e-01	-1.969852e-01	-3.160930e-01	2.261081e-01	2.213487e-01	4.084440e-01	
-9.536013e-01	-1.539106e-01	-2.587588e-01	6.305409e-02	5.930807e-02	8.188074e-02	
-9.638669e-01	-1.528979e-01	-2.181349e-01	1.223053e-01	1.188568e-01	1.963442e-01	
-9.269915e-01	-2.085111e-01	-3.117851e-01	4.404866e-01	4.351926e-01	8.331786e-01	
-9.345840e-01	-1.916707e-01	-2.996916e-01	3.762667e+00	3.758198e+00	7.757560e+00	
-9.507503e-01	-1.655405e-01	-2.620502e-01	5.533701e+00	5.530165e+00	1.122019e+01	
-9.566618e-01	-1.638561e-01	-2.407269e-01	6.082392e-02	5.653936e-02	7.446924e-02	
-9.608328e-01	-1.510557e-01	-2.323416e-01	3.693931e+00	3.690230e+00	7.455132e+00	
-9.239967e-01	-2.013233e-01	-3.251138e-01	3.563440e-01	3.518040e-01	6.723019e-01	
-9.320742e-01	-1.965296e-01	-3.043252e-01	1.267428e-01	1.221244e-01	2.123761e-01	
-9.250622e-01	-2.159235e-01	-3.124690e-01	1.464686e-01	1.404557e-01	2.461205e-01	
-9.655416e-01	-1.326940e-01	-2.238787e-01	7.638682e-02	7.267623e-02	1.032032e-01	
-9.306529e-01	-2.079345e-01	-3.010787e-01	8.696368e-01	8.659357e-01	1.712743e+00	
-9.403573e-01	-1.903833e-01	-2.819261e-01	6.187081e+00	6.183043e+00	1.273928e+01	
-9.406821e-01	-1.889681e-01	-2.817948e-01	1.128504e-01	1.085101e-01	1.791959e-01	
-9.242716e-01	-2.079731e-01	-3.201081e-01	7.097840e-02	6.462411e-02	9.838589e-02	
-9.526377e-01	-1.685339e-01	-2.531357e-01	3.402781e-01	3.367275e-01	6.347252e-01	
-9.658036e-01	-1.436628e-01	-2.158341e-01	2.302710e-01	2.271970e-01	4.130470e-01	
-9.637017e-01	-1.501265e-01	-2.207737e-01	3.734549e-01	3.698474e-01	7.075213e-01	
-9.326405e-01	-1.978587e-01	-3.017177e-01	8.349271e-02	7.670216e-02	1.191264e-01	
-9.231332e-01	-2.076800e-01	-3.235647e-01	1.706910e-01	1.663385e-01	2.992218e-01	
-9.287804e-01	-2.075489e-01	-3.070674e-01	2.369232e+00	2.364569e+00	4.824115e+00	
-9.596401e-01	-1.589524e-01	-2.320020e-01	6.956404e-02	6.584480e-02	9.190591e-02	
-9.524438e-01	-1.713438e-01	-2.519764e-01	7.366411e-02	6.940405e-02	1.009665e-01	
-9.209830e-01	-2.123521e-01	-3.266450e-01	3.632589e-01	3.598874e-01	6.898680e-01	
-9.601099e-01	-1.536976e-01	-2.335937e-01	7.970603e-01	7.936301e-01	1.572662e+00	
-9.449351e-01	-1.832174e-01	-2.711624e-01	2.513976e-01	2.471495e-01	4.546030e-01	
-9.407847e-01	-1.863593e-01	-2.831862e-01	4.245134e+00	4.240572e+00	8.669731e+00	
-9.592825e-01	-1.590088e-01	-2.334378e-01	1.039425e+01	1.039073e+01	2.105381e+01	
-9.359535e-01	-2.039179e-01	-2.870688e-01	3.770620e+00	3.765714e+00	7.758436e+00	
-9.288793e-01	-2.010479e-01	-3.110676e-01	3.250974e-01	3.209299e-01	6.057436e-01	
-9.267711e-01	-2.057902e-01	-3.142384e-01	2.805003e-01	2.748409e-01	5.142532e-01	
-9.628187e-01	-1.500078e-01	-2.246727e-01	3.405596e-01	3.370443e-01	6.404157e-01	
-9.337102e-01	-1.836240e-01	-3.073556e-01	9.476321e-01	9.430587e-01	1.883197e+00	
-9.281033e-01	-2.048628e-01	-3.108946e-01	1.410140e-01	1.367055e-01	2.377367e-01	
-9.644007e-01	-1.408275e-01	-2.238280e-01	5.558971e-01	5.532150e-01	1.073203e+00	
-9.309876e-01	-2.041573e-01	-3.026250e-01	9.081966e-02	8.520558e-02	1.378626e-01	
-9.263023e-01	-2.058232e-01	-3.155960e-01	2.246225e+00	2.240963e+00	4.618864e+00	
-9.479705e-01	-1.717827e-01	-2.680347e-01	2.407002e-01	2.368893e-01	4.368443e-01	
-9.629059e-01	-1.473206e-01	-2.260729e-01	1.119509e-01	1.078659e-01	1.750849e-01	
-9.283339e-01	-1.931855e-01	-3.176092e-01	1.146020e-01	1.097584e-01	1.874610e-01	
